#,channelNumb,JulianDay,PossibleDecayLength(MicroSeconds),StartDecay,EndDecay,FirstSignalTimeOverThreshold(nanoseconds),SecondSignalTimeoverThreshold(nanoseconds),PossibleDecayNumber
6899,3,2458256,2.11001,0.400515878,0.400515878,28.75,32.49,1
6899,1,2458256,1.54126,0.401358679,0.401358679,30,27.5,1
6899,3,2458256,1.54,0.401358679,0.401358679,48.75,26.25,1
6899,4,2458256,0.32625,0.401430108,0.401430108,40,18.75,1
6899,4,2458256,0.54125,0.404675057,0.404675057,36.25,18.75,1
6899,3,2458256,0.53875,0.404675057,0.404675057,35,23.76,1
6899,2,2458256,3.15124,0.404696163,0.404696164,38.75,26.25,1
6899,1,2458256,1.1375,0.404915253,0.404915253,23.75,17.5,1
6899,4,2458256,1.13624,0.404915253,0.404915253,37.5,23.76,1
6899,3,2458256,1.1375,0.404915253,0.404915253,35,22.5,1
6899,4,2458256,1.41,0.405351771,0.405351771,38.75,36.24,1
6899,1,2458256,2.68125,0.406643225,0.406643225,23.75,10,1
6899,2,2458256,2.67875,0.406643225,0.406643225,28.74,25,1
6899,3,2458256,3.04499,0.408109371,0.408109371,37.49,7.5,1
6899,1,2458256,2.5025,0.40900352,0.40900352,28.75,25,1
6899,2,2458256,1.02125,0.409282498,0.409282498,41.24,43.75,1
6899,3,2458256,2.5925,0.409670922,0.409670922,30,16.25,1
6899,4,2458256,0.70875,0.410120087,0.410120087,27.5,20.01,1
6899,3,2458256,0.41001,0.410165427,0.410165427,43.76,23.74,1
6899,4,2458256,4.5875,0.41131071,0.41131071,41.25,21.25,1
6899,4,2458256,0.805,0.411554473,0.411554473,43.75,48.75,1
6899,2,2458256,1.68375,0.411676803,0.411676803,37.5,23.75,1
6899,3,2458256,1.69,0.411676803,0.411676803,35,6.24,1
6899,2,2458256,4.61624,0.41213913,0.41213913,32.5,30,1
6899,3,2458256,3.88248,0.413064269,0.413064269,37.5,13.76,1
6899,2,2458256,1.91625,0.413752573,0.413752573,38.75,20,1
6899,1,2458256,1.30626,0.414056532,0.414056532,31.25,17.5,1
6899,2,2458256,1.3075,0.414056532,0.414056532,43.75,20,1
6899,3,2458256,0.93624,0.416449817,0.416449817,41.25,27.51,1
6899,2,2458256,0.77498,0.41692382,0.41692382,44.99,25.01,1
6899,3,2458256,0.57874,0.417011725,0.417011725,34.99,15,1
6899,4,2458256,0.87249,0.417277265,0.417277265,42.5,20,1
6899,3,2458256,0.87,0.417277265,0.417277265,40,28.74,1
6899,4,2458256,1.2525,0.417476109,0.417476109,38.75,28.75,1
6899,3,2458256,1.23,0.417476109,0.417476109,20,38.75,1
6899,1,2458256,0.4425,0.418687534,0.418687534,25,13.76,1
6899,3,2458256,0.47126,0.418934226,0.418934226,43.76,22.5,1
6899,1,2458256,2.08,0.419391488,0.419391488,23.76,37.51,1
6899,3,2458256,2.08625,0.419391488,0.419391488,41.25,12.5,1
6899,2,2458256,2.08124,0.419391488,0.419391488,31.25,25.01,1
6899,1,2458256,0.38249,0.420023093,0.420023093,15.01,17.51,1
6899,3,2458256,0.45001,0.421068105,0.421068105,45,11.25,1
6899,1,2458256,3.38126,0.422708641,0.422708641,32.5,16.25,1
6899,3,2458256,3.385,0.422708641,0.422708641,37.51,10,1
6899,2,2458256,8.51126,0.42273633,0.42273633,32.5,23.75,1
6899,4,2458256,8.51126,0.42273633,0.42273633,26.26,8.75,1
6899,2,2458256,6.62124,0.423467265,0.423467265,36.24,22.5,1
6899,3,2458256,1.42,0.423712663,0.423712663,47.51,23.75,1
6899,4,2458256,0.78376,0.423876419,0.423876419,24.99,25,1
6899,4,2458256,1.58376,0.425836453,0.425836453,41.25,21.25,1
6899,3,2458256,1.57875,0.425836453,0.425836453,29.99,33.75,1
6899,4,2458256,7.1675,0.426114991,0.426114991,15,36.25,1
6899,4,2458256,1.345,0.428061978,0.428061978,32.49,51.25,1
6899,2,2458256,2.67251,0.428725322,0.428725322,26.24,25,1
6899,4,2458256,2.66876,0.428725322,0.428725322,17.5,25,1
6899,4,2458256,3.49749,0.429079494,0.429079494,26.25,28.75,1
6899,3,2458256,5.15126,0.429159126,0.429159126,20,34.99,1
6899,3,2458256,0.83001,0.431190126,0.431190126,38.75,18.75,1
6899,4,2458256,5.995,0.433090373,0.433090373,45,13.75,1
6899,3,2458256,5.99249,0.433090373,0.433090373,48.75,27.51,1
6899,4,2458256,0.59375,0.433658973,0.433658973,38.74,15.01,1
6899,3,2458256,1.10749,0.436097949,0.436097949,48.75,42.51,1
6899,1,2458256,6.94875,0.441205065,0.441205066,30,25,1
6899,3,2458256,6.9475,0.441205065,0.441205066,50,31.25,1
6899,2,2458256,6.945,0.441205065,0.441205066,38.75,31.25,1
6899,3,2458256,1.005,0.443028361,0.443028361,36.25,21.24,1
6899,3,2458256,7.38501,0.444089638,0.444089638,47.5,36.25,1
6899,2,2458256,0.6725,0.444816073,0.444816073,38.75,22.5,1
6899,4,2458256,3.07501,0.445843275,0.445843275,22.5,28.75,1
6899,2,2458256,0.48625,0.446981471,0.446981471,40,30,1
6899,3,2458256,1.63376,0.447913752,0.447913752,41.25,20,1
6899,2,2458256,1.21251,0.449482287,0.449482287,22.5,32.49,1
6899,3,2458256,1.21249,0.449482287,0.449482287,38.74,17.5,1
6899,2,2458256,1.18751,0.449482287,0.449482287,21.25,32.49,1
6899,4,2458256,1.395,0.450839861,0.450839861,37.5,33.75,1
6899,3,2458256,1.39499,0.450839861,0.450839861,33.75,36.25,1
6899,2,2458256,0.6525,0.451665723,0.451665723,52.5,46.24,1
6899,2,2458256,7.52501,0.451850357,0.451850357,56.25,25,1
6899,2,2458256,1.37999,0.452252329,0.45225233,27.5,13.76,1
6899,2,2458256,9.52999,0.453373688,0.453373688,27.5,31.24,1
6899,3,2458256,0.6075,0.457869766,0.457869766,45,22.5,1
6899,1,2458256,0.46626,0.460482611,0.460482611,21.26,20,1
6899,4,2458256,0.46625,0.460482611,0.460482611,33.76,21.26,1
6899,3,2458256,0.5,0.46058724,0.46058724,37.51,47.5,1
6899,2,2458256,1.2975,0.460844329,0.460844329,38.74,32.5,1
6899,1,2458256,2.76,0.462782414,0.462782414,25,18.75,1
6899,3,2458256,2.76999,0.462782414,0.462782414,47.51,25,1
6899,2,2458256,2.765,0.462782414,0.462782414,33.76,30,1
6899,4,2458256,0.37624,0.463674883,0.463674883,17.5,35,1
6899,3,2458256,0.37749,0.463674883,0.463674883,21.25,40,1
6899,2,2458256,0.82125,0.464780447,0.464780447,38.75,13.75,1
6899,3,2458256,2.5425,0.465207151,0.465207151,47.51,25,1
6899,2,2458256,2.54125,0.465207151,0.465207151,37.5,25,1
6899,2,2458256,1.07751,0.465249643,0.465249643,52.5,36.24,1
6899,1,2458256,2.14374,0.465678956,0.465678956,28.75,21.25,1
6899,3,2458256,2.14376,0.465678956,0.465678956,47.5,23.75,1
6899,3,2458256,5.08375,0.465906235,0.465906235,51.24,7.5,1
6899,2,2458256,5.075,0.465906235,0.465906235,33.75,21.25,1
6899,3,2458256,2.95375,0.466053103,0.466053103,42.5,13.76,1
6899,3,2458256,0.65,0.466178137,0.466178137,41.25,21.26,1
6899,3,2458256,1.5,0.467064079,0.467064079,40,31.26,1
6899,1,2458256,1.8125,0.467668681,0.467668681,31.25,18.75,1
6899,2,2458256,1.81876,0.467668681,0.467668681,38.76,10,1
6899,3,2458256,2.15127,0.46799872,0.46799872,50.01,31.24,1
6899,1,2458256,3.05125,0.468346369,0.468346369,33.75,22.5,1
6899,4,2458256,3.05125,0.468346369,0.468346369,35,17.5,1
6899,2,2458256,3.5325,0.47053913,0.47053913,32.49,36.25,1
6899,1,2458256,0.60751,0.470547252,0.470547252,32.49,30,1
6899,2,2458256,0.60751,0.470547252,0.470547252,48.75,32.49,1
6899,4,2458256,0.425,0.471874257,0.471874257,44.99,26.25,1
6899,3,2458256,0.4225,0.471874257,0.471874257,41.24,36.25,1
6899,1,2458256,9.73876,0.472308041,0.472308042,17.51,8.75,1
6899,4,2458256,9.73875,0.472308041,0.472308042,26.25,13.75,1
6899,1,2458256,2.5025,0.472918935,0.472918935,27.5,21.25,1
6899,3,2458256,2.5075,0.472918935,0.472918935,41.25,10,1
6899,4,2458256,0.46625,0.473146768,0.473146768,28.75,10,1
6899,2,2458256,0.595,0.473891131,0.473891131,60,25,1
6899,1,2458256,1.77125,0.474716571,0.474716571,26.25,17.51,1
6899,4,2458256,1.76874,0.474716571,0.474716571,28.75,16.26,1
6899,3,2458256,1.7675,0.474716571,0.474716571,33.75,23.76,1
6899,4,2458256,7.54001,0.475409216,0.475409216,30,17.5,1
6899,2,2458256,7.5375,0.475409216,0.475409216,25,23.75,1
6899,3,2458256,7.53374,0.475409216,0.475409216,24.99,31.25,1
6899,2,2458256,1.69875,0.476938235,0.476938235,46.25,25,1
6899,4,2458256,4.63749,0.479165529,0.479165529,26.25,20,1
6899,3,2458256,4.63624,0.479165529,0.479165529,25,18.75,1
6899,3,2458256,2.61625,0.481686476,0.481686476,35.01,26.25,1
6899,2,2458256,3.05501,0.482300102,0.482300102,38.75,26.25,1
6899,3,2458256,3.06001,0.482300102,0.482300102,35,2.49,1
6899,4,2458256,9.68126,0.482799714,0.482799715,17.49,21.24,1
6899,3,2458256,2.165,0.483341832,0.483341832,44.99,27.5,1
6899,4,2458256,0.6475,0.483496579,0.483496579,29.99,25,1
6899,3,2458256,2.67124,0.48362601,0.48362601,23.74,36.26,1
6899,1,2458256,2.9325,0.487547756,0.487547756,25,20,1
6899,2,2458256,2.93625,0.487547756,0.487547756,38.75,18.75,1
6899,4,2458256,3.775,0.488104499,0.488104499,32.51,16.25,1
6899,2,2458256,0.345,0.489224616,0.489224616,35,30,1
6899,3,2458256,0.345,0.489224616,0.489224616,41.25,32.5,1
6899,3,2458256,0.8825,0.49219849,0.49219849,38.75,13.76,1
6899,4,2458256,6.77001,0.492969769,0.492969769,36.24,21.26,1
6899,3,2458256,6.76875,0.492969769,0.492969769,32.5,31.25,1
6899,2,2458256,1.70624,0.494477602,0.494477602,37.51,30,1
6899,2,2458256,9.5225,0.494500509,0.494500509,31.26,20,1
6899,4,2458256,9.52125,0.494500509,0.494500509,31.25,20,1
6899,1,2458256,9.515,0.494500509,0.494500509,12.5,18.75,1
6899,3,2458256,1.00251,0.496924211,0.496924211,35,22.5,1
6899,4,2458256,7.28,0.49799387,0.49799387,30.01,22.5,1
6899,3,2458256,7.2775,0.49799387,0.49799387,30.01,31.26,1
6899,4,2458256,2.04875,0.499580974,0.499580974,41.25,15,1
6899,1,2458256,1.00624,0.501047504,0.501047504,27.5,18.75,1
6899,4,2458256,1.01124,0.501047504,0.501047504,38.74,15,1
6899,3,2458256,3.4925,0.501938442,0.501938442,38.74,23.75,1
6899,2,2458256,4.925,0.502657396,0.502657396,36.26,28.76,1
6899,3,2458256,0.70375,0.503633695,0.503633695,45.01,28.75,1
6899,3,2458256,1.29,0.505537607,0.505537607,42.49,7.49,1
6899,1,2458256,1.28,0.505688827,0.505688827,26.25,10,1
6899,4,2458256,1.27875,0.505688827,0.505688827,40.01,18.75,1
6899,3,2458256,1.27625,0.505688827,0.505688827,37.51,20.01,1
6899,1,2458256,4.01874,0.506246224,0.506246224,18.75,23.76,1
6899,2,2458256,4.0175,0.506246224,0.506246224,31.25,31.25,1
6899,4,2458256,4.02,0.506246224,0.506246224,32.5,25,1
6899,3,2458256,4.01624,0.506246224,0.506246224,28.75,27.5,1
6899,4,2458256,2.53125,0.509559373,0.509559373,26.25,35,1
6899,3,2458256,2.5325,0.509559373,0.509559373,28.74,23.74,1
6899,1,2458256,2.945,0.510196666,0.510196666,25,12.5,1
6899,3,2458256,2.94248,0.510196666,0.510196666,43.74,23.76,1
6899,4,2458256,0.57625,0.510478551,0.510478551,41.25,37.5,1
6899,3,2458256,0.57625,0.510478551,0.510478551,37.51,28.75,1
6899,3,2458256,8.80124,0.511140285,0.511140285,43.74,32.51,1
6899,2,2458256,3.10625,0.511322619,0.511322619,50,13.75,1
6899,3,2458256,2.08501,0.513103592,0.513103592,42.49,12.5,1
6899,1,2458256,2.09499,0.513237225,0.513237225,28.75,17.51,1
6899,2,2458256,2.095,0.513237225,0.513237225,41.26,23.75,1
6899,2,2458256,0.82124,0.514283129,0.514283129,38.75,40.01,1
6899,3,2458256,0.8275,0.514283129,0.514283129,37.51,11.25,1
6899,1,2458256,3.4875,0.515539114,0.515539114,27.5,20,1
6899,2,2458256,3.48249,0.515539114,0.515539114,38.74,36.25,1
6899,2,2458256,0.84624,0.515900145,0.515900145,41.25,27.5,1
6899,3,2458256,0.84499,0.515900145,0.515900145,34.99,22.5,1
6899,1,2458256,3.86625,0.516705218,0.516705218,28.76,13.75,1
6899,2,2458256,3.865,0.516705218,0.516705218,46.25,26.25,1
6899,3,2458256,3.86625,0.516705218,0.516705218,46.25,18.74,1
6899,1,2458256,0.56001,0.51738991,0.51738991,25.01,34.99,1
6899,3,2458256,0.56501,0.51738991,0.51738991,39.99,32.49,1
6899,1,2458256,0.52625,0.517470591,0.517470591,30,18.75,1
6899,2,2458256,0.5275,0.517470591,0.517470591,50,15,1
6899,3,2458256,2.17625,0.518913818,0.518913818,41.26,37.51,1
6899,4,2458256,1.71874,0.519120516,0.519120516,51.24,45,1
6899,2,2458256,2.73126,0.519136334,0.519136334,51.26,16.25,1
6899,3,2458256,2.55625,0.520278211,0.520278211,43.75,21.25,1
6899,2,2458256,9.09,0.520707699,0.520707699,52.5,11.25,1
6899,1,2458256,3.84,0.521044936,0.521044936,28.76,31.25,1
6899,2,2458256,3.84126,0.521044936,0.521044936,38.75,32.5,1
6899,2,2458256,1.00376,0.522180712,0.522180712,37.51,23.75,1
6899,3,2458256,0.59751,0.523575253,0.523575253,27.5,31.25,1
6899,1,2458256,2.38,0.525992061,0.525992061,27.5,10,1
6899,2,2458256,2.38125,0.525992061,0.525992061,43.74,17.5,1
6899,3,2458256,5.37376,0.526053566,0.526053566,36.26,11.25,1
6899,4,2458256,0.36876,0.526993046,0.526993046,41.25,30,1
6899,1,2458256,1.56,0.528415099,0.528415099,30,16.25,1
6899,2,2458256,1.56125,0.528415099,0.528415099,50,25,1
6899,3,2458256,2.82624,0.529843405,0.529843405,33.76,26.25,1
6899,2,2458256,0.79,0.530200857,0.530200857,26.24,36.25,1
6899,3,2458256,0.7825,0.530200857,0.530200857,12.51,45,1
6899,1,2458256,1.2925,0.530722346,0.530722346,33.76,18.75,1
6899,2,2458256,1.2925,0.530722346,0.530722346,48.76,22.5,1
6899,2,2458256,4.46375,0.530854963,0.530854963,48.74,18.74,1
6899,2,2458256,2.9775,0.532486223,0.532486223,36.26,22.5,1
6899,4,2458256,2.9775,0.532486223,0.532486223,36.26,22.5,1
6899,3,2458256,2.97625,0.532486223,0.532486223,30,22.5,1
6899,3,2458256,0.3025,0.532725436,0.532725436,48.75,46.25,1
6899,2,2458256,0.30375,0.532725436,0.532725436,38.75,26.24,1
6899,2,2458256,4.11625,0.533323097,0.533323097,46.25,18.75,1
6899,3,2458256,3.82874,0.533458819,0.533458819,23.75,32.5,1
6899,3,2458256,5.3,0.533881543,0.533881543,27.5,25,1
6899,1,2458256,7.07125,0.533993573,0.533993574,33.76,17.5,1
6899,2,2458256,7.07,0.533993573,0.533993574,25.01,13.76,1
6899,3,2458256,1.83625,0.534173867,0.534173867,22.51,22.5,1
6899,4,2458256,1.83124,0.534173867,0.534173867,11.24,26.25,1
6899,2,2458256,8.91124,0.535012575,0.535012575,32.5,32.51,1
6899,2,2458256,0.89376,0.535673599,0.535673599,23.75,33.76,1
6899,4,2458256,5.25001,0.536586152,0.536586152,33.75,23.75,1
6899,3,2458256,5.2475,0.536586152,0.536586152,33.75,28.76,1
6899,2,2458256,7.2325,0.537990021,0.537990021,35,38.75,1
6899,4,2458256,1.56875,0.538276211,0.538276211,46.24,30,1
6899,3,2458256,1.56876,0.538276211,0.538276211,38.74,30,1
6899,4,2458256,0.3075,0.538443436,0.538443436,37.5,19.99,1
6899,3,2458256,1.295,0.5389765,0.5389765,22.5,23.75,1
6899,2,2458256,9.32875,0.538996547,0.538996547,45,32.5,1
6899,3,2458256,2.29624,0.539873022,0.539873022,8.75,31.25,1
6899,3,2458256,0.92249,0.539914656,0.539914656,38.74,8.75,1
6899,2,2458256,2.63376,0.541748505,0.541748505,48.76,17.5,1
6899,1,2458256,7.22375,0.544164966,0.544164966,20,13.75,1
6899,2,2458256,7.22126,0.544164966,0.544164966,21.26,22.49,1
6899,4,2458256,1.51125,0.544974709,0.544974709,41.25,23.75,1
6899,2,2458256,1.48374,0.544974709,0.544974709,20,36.25,1
6899,2,2458256,1.105,0.546326716,0.546326716,37.5,13.75,1
6899,1,2458256,0.37,0.547323657,0.547323657,32.5,10,1
6899,2,2458256,0.36875,0.547323657,0.547323657,38.75,20.01,1
6899,3,2458256,0.36751,0.547323657,0.547323657,41.26,12.5,1
6899,4,2458256,1.31249,0.547583163,0.547583163,33.75,17.51,1
6899,1,2458256,4.8375,0.548911069,0.548911069,16.24,17.5,1
6899,3,2458256,4.83875,0.548911069,0.548911069,26.24,17.51,1
6899,2,2458256,4.835,0.548911069,0.548911069,18.74,16.25,1
6899,2,2458256,1.64875,0.54895832,0.54895832,38.75,11.25,1
6899,3,2458256,2.38124,0.549355177,0.549355177,44.99,30,1
6899,3,2458256,3.7025,0.549559212,0.549559212,37.51,11.25,1
6899,3,2458256,9.99124,0.550028081,0.550028081,46.24,23.76,1
6899,1,2458256,1.07499,0.550122809,0.550122809,27.5,22.5,1
6899,2,2458256,1.07626,0.550122809,0.550122809,42.5,28.75,1
6899,3,2458256,2.4225,0.550434499,0.550434499,45,23.74,1
6899,1,2458256,3.66249,0.552029176,0.552029176,28.75,28.75,1
6899,2,2458256,3.66125,0.552029176,0.552029176,39.99,51.25,1
6899,2,2458256,0.585,0.552592027,0.552592027,41.25,7.5,1
6899,3,2458256,7.27,0.554381662,0.554381662,22.5,17.5,1
6899,4,2458256,3.8475,0.555032676,0.555032676,45,30,1
6899,4,2458256,6.66875,0.555155649,0.555155649,25,18.75,1
6899,4,2458256,0.575,0.555285659,0.555285659,55,26.25,1
6899,3,2458256,0.57376,0.555285659,0.555285659,37.5,23.75,1
6899,3,2458256,2.0325,0.558728996,0.558728996,41.25,41.26,1
6899,3,2458256,0.78,0.562141151,0.562141151,43.75,23.76,1
6899,1,2458256,0.58499,0.563006249,0.563006249,24.99,16.26,1
6899,2,2458256,0.585,0.563006249,0.563006249,37.5,32.51,1
6899,1,2458256,3.25751,0.563770066,0.563770066,25.01,15,1
6899,4,2458256,3.25624,0.563770066,0.563770066,37.5,21.26,1
6899,1,2458256,1.5125,0.564535825,0.564535825,27.5,33.76,1
6899,2,2458256,1.51376,0.564535825,0.564535825,43.74,35,1
6899,3,2458256,1.54375,0.56550814,0.56550814,43.76,23.75,1
6899,4,2458256,4.20875,0.566150605,0.566150605,48.75,16.25,1
6899,3,2458256,4.20624,0.566150605,0.566150605,42.5,27.5,1
6899,4,2458256,1.08126,0.566422987,0.566422987,33.76,15,1
6899,2,2458256,6.11375,0.568504157,0.568504157,21.25,31.25,1
6899,1,2458256,6.11,0.568504157,0.568504157,6.25,18.76,1
6899,3,2458256,7.04875,0.569171598,0.569171598,21.25,21.25,1
6899,1,2458256,4.005,0.572380851,0.572380851,27.49,15,1
6899,3,2458256,4.00125,0.572380851,0.572380851,43.75,23.75,1
6899,4,2458256,1.17499,0.572449299,0.572449299,26.24,20,1
6899,3,2458256,1.17375,0.572449299,0.572449299,26.24,25,1
6899,3,2458256,7.78374,0.574028176,0.574028176,43.75,18.75,1
6899,3,2458256,1.67499,0.575314852,0.575314852,42.49,10,1
6899,1,2458256,0.4475,0.575344967,0.575344967,31.25,19.99,1
6899,2,2458256,0.4475,0.575344967,0.575344967,46.25,22.5,1
6899,1,2458256,9.33999,0.575434962,0.575434962,25,14.99,1
6899,3,2458256,9.34,0.575434962,0.575434962,36.25,22.5,1
6899,4,2458256,9.3375,0.575434962,0.575434962,23.75,22.5,1
6899,2,2458256,3.16875,0.575948068,0.575948068,31.25,27.5,1
6899,2,2458256,3.13625,0.575948068,0.575948068,20,27.5,1
6899,3,2458256,2.9975,0.576072013,0.576072014,36.25,38.75,1
6899,1,2458256,0.40375,0.577266731,0.577266731,30,12.49,1
6899,2,2458256,0.39875,0.577266731,0.577266731,41.26,27.5,1
6899,4,2458256,3.4425,0.578525076,0.578525076,37.51,16.25,1
6899,3,2458256,0.86501,0.578546604,0.578546604,22.5,30,1
6899,3,2458256,0.84001,0.578546604,0.578546604,17.51,30,1
6899,3,2458256,4.625,0.580414633,0.580414633,46.25,33.76,1
6899,3,2458256,7.58501,0.582050344,0.582050344,20.01,17.5,1
6899,4,2458256,8.95376,0.582946468,0.582946468,22.51,22.5,1
6899,4,2458256,3.945,0.583700676,0.583700676,39.99,22.49,1
6899,3,2458256,3.94375,0.583700676,0.583700676,37.5,25,1
6899,3,2458256,0.80624,0.585372399,0.5853724,43.75,23.76,1
6899,2,2458256,1.71499,0.585775878,0.585775878,18.74,22.5,1
6899,3,2458256,3.57124,0.585785813,0.585785813,37.5,40.01,1
6899,1,2458256,1.05125,0.587229967,0.587229967,26.25,16.26,1
6899,3,2458256,1.05,0.587229967,0.587229967,46.25,28.75,1
6899,4,2458256,2.4875,0.587681523,0.587681523,40,15,1
6899,1,2458256,0.745,0.587960082,0.587960082,28.75,18.75,1
6899,3,2458256,0.74624,0.587960082,0.587960082,43.75,25,1
6899,1,2458256,1.94749,0.588428759,0.588428759,28.75,20.01,1
6899,3,2458256,1.95,0.588428759,0.588428759,45.01,15,1
6899,4,2458256,2.19874,0.589263699,0.589263699,43.75,27.51,1
6899,2,2458256,5.85001,0.589641705,0.589641705,32.5,20,1
6899,3,2458256,5.84749,0.589641705,0.589641705,32.49,23.75,1
6899,2,2458256,4.97376,0.590893789,0.59089379,32.5,42.48,1
6899,2,2458256,2.09125,0.591228187,0.591228187,41.25,42.49,1
6899,3,2458256,2.0925,0.591228187,0.591228187,32.5,14.99,1
6899,1,2458256,4.52,0.591550981,0.591550981,22.49,16.25,1
6899,2,2458256,4.52,0.591550981,0.591550981,31.26,25,1
6899,4,2458256,4.52376,0.591550981,0.591550981,32.51,14.99,1
6899,3,2458256,4.52126,0.591550981,0.591550981,27.5,19.99,1
6899,1,2458256,1.48126,0.592022699,0.592022699,17.5,22.49,1
6899,4,2458256,1.48624,0.592022699,0.592022699,33.75,15,1
6899,3,2458256,1.48375,0.592022699,0.592022699,30,18.74,1
6899,2,2458256,0.71375,0.592634683,0.592634683,38.74,8.76,1
6899,4,2458256,3.725,0.592840287,0.592840287,38.74,20,1
6899,3,2458256,9.54375,0.594329771,0.594329771,45,23.75,1
6899,4,2458256,1.51125,0.594807805,0.594807805,30,31.25,1
6899,3,2458256,5.01874,0.595732325,0.595732325,33.75,17.5,1
6899,2,2458256,2.0675,0.596848332,0.596848332,28.76,33.76,1
6899,4,2458256,3.12501,0.597113789,0.597113789,50.01,31.25,1
6899,3,2458256,3.1225,0.597113789,0.597113789,40.01,20,1
6899,2,2458256,1.52625,0.598747354,0.598747354,35,37.5,1
6899,3,2458256,7.18876,0.600747914,0.600747914,38.76,18.74,1
6899,1,2458256,0.4525,0.602839823,0.602839823,38.74,28.75,1
6899,2,2458256,0.44624,0.602839823,0.602839823,44.99,50,1
6899,1,2458256,0.98126,0.603311241,0.603311241,20,16.24,1
6899,3,2458256,0.98,0.603311241,0.603311241,27.5,22.5,1
6899,3,2458256,0.68,0.603923862,0.603923862,51.25,42.5,1
6899,2,2458256,0.68376,0.603923862,0.603923862,41.26,22.49,1
6899,3,2458256,1.26001,0.604344467,0.604344467,36.26,11.25,1
6899,3,2458256,1.09001,0.604895222,0.604895222,45.01,45,1
6899,4,2458256,1.09125,0.606751986,0.606751986,30,21.25,1
6899,3,2458256,1.09125,0.606751986,0.606751986,30,23.75,1
6899,3,2458256,3.84125,0.607607501,0.607607501,33.75,32.5,1
6899,1,2458256,1.41625,0.608095371,0.608095371,16.25,15,1
6899,2,2458256,0.81624,0.608553268,0.608553268,23.74,35,1
6899,2,2458256,3.91124,0.61024569,0.61024569,48.75,32.51,1
6899,2,2458256,3.02375,0.611613748,0.611613748,20,21.26,1
6899,4,2458256,4.31,0.611892907,0.611892907,43.75,12.51,1
6899,3,2458256,4.30375,0.611892907,0.611892907,42.5,26.25,1
6899,2,2458256,4.3025,0.611892907,0.611892907,30,23.75,1
6899,4,2458256,1.755,0.613569893,0.613569893,37.51,12.5,1
6899,3,2458256,0.8325,0.613859841,0.613859841,40,12.5,1
6899,2,2458256,0.8275,0.613859841,0.613859841,32.49,27.49,1
6899,4,2458256,2.37,0.61410366,0.61410366,48.76,21.25,1
6899,3,2458256,2.3675,0.61410366,0.61410366,27.49,25,1
6899,1,2458256,1.54875,0.614824732,0.614824732,27.5,17.51,1
6899,3,2458256,1.5525,0.614824732,0.614824732,47.49,12.5,1
6899,1,2458256,0.97751,0.615275113,0.615275113,30,20,1
6899,2,2458256,0.97751,0.615275113,0.615275113,40,27.49,1
6899,3,2458256,0.97875,0.615486695,0.615486695,57.5,22.49,1
6899,3,2458256,0.62625,0.618065277,0.618065277,36.26,30,1
6899,2,2458256,2.51126,0.619408703,0.619408703,47.51,38.74,1
6899,3,2458256,2.51625,0.619408703,0.619408703,40.01,11.25,1
6899,3,2458256,1.62125,0.621185316,0.621185316,51.24,25,1
6899,2,2458256,1.62001,0.621185316,0.621185316,40.01,24.99,1
6899,4,2458256,3.52875,0.621447479,0.621447479,32.5,18.75,1
6899,3,2458256,4.75125,0.622365444,0.622365444,36.26,23.76,1
6899,4,2458256,0.39125,0.622984179,0.622984179,40,15,1
6899,3,2458256,0.38875,0.622984179,0.622984179,31.24,18.74,1
6899,2,2458256,0.38125,0.622984179,0.622984179,13.75,25.01,1
6899,2,2458256,0.37625,0.623900894,0.623900894,45,18.74,1
6899,3,2458256,1.535,0.627792778,0.627792778,43.75,38.75,1
